003306-RA,99
000478-RA,708
016333-RA,802
024998-RA,151
020698-RA,44
008372-RA,288
012014-RA,439
002058-RA,180
019235-RA,51
010371-RA,889
004961-RA,152
004797-RA,67
023414-RA,182
014420-RA,142
024296-RA,521
007065-RA,79
025868-RA,190
000629-RA,363
015987-RA,164
016167-RA,348
012414-RA,553
018898-RA,252
013715-RA,82
006927-RA,329
016133-RA,1256
013573-RA,838
022476-RA,543
020405-RA,813
023464-RA,713
016077-RA,992
003583-RA,210
024414-RA,261
015091-RA,191
007277-RA,39
005141-RA,144
010474-RA,160
007695-RA,86
002165-RA,369
025691-RA,150
015119-RA,1411
010539-RA,29
009042-RA,441
004501-RA,83
008233-RA,157
025456-RA,299
003602-RA,42
013011-RA,41
014542-RA,74
007469-RA,159
025367-RA,311
010967-RA,392
000693-RA,146
007219-RA,389
012648-RA,108
019505-RA,980
025765-RA,125
013655-RA,1487
003748-RA,209
002822-RA,383
017845-RA,223
023651-RA,505
000647-RA,426
012040-RA,429
013218-RA,212
014270-RA,145
006543-RA,378
010736-RA,44
004346-RA,123
010149-RA,114
021574-RA,1192
005784-RA,23
019877-RA,585
022951-RA,199
005504-RA,395
017036-RA,486
023575-RA,568
015489-RA,449
013595-RA,455
012519-RA,135
018146-RA,37
018661-RA,629
015169-RA,790
005134-RA,144
023141-RA,222
016320-RA,71
005034-RA,76
003208-RA,61
003392-RA,78
005149-RA,427
022555-RA,81
018638-RA,56
018183-RA,593
022456-RA,166
018014-RA,387
006857-RA,29
003806-RA,366
023686-RA,594
022964-RA,1339
005276-RA,1167
012030-RA,89
025024-RA,303
014328-RA,135
002951-RA,144
013018-RA,118
005356-RA,89
015426-RA,306
017657-RA,619
023086-RA,124
018759-RA,135
000254-RA,231
019088-RA,159
009430-RA,720
015719-RA,455
003212-RA,546
024968-RA,66
004278-RA,169
025239-RA,517
007983-RA,114
002653-RA,353
002524-RA,747
006909-RA,217
018879-RA,629
025030-RA,125
022676-RA,254
010702-RA,318
002163-RA,1224
016250-RA,750
009800-RA,469
013788-RA,60
024441-RA,215
000393-RA,415
020009-RA,125
007604-RA,60
008291-RA,362
014182-RA,491
018111-RA,298
002131-RA,863
014310-RA,330
007888-RA,214
025671-RA,17
000036-RA,533
022977-RA,237
006252-RA,1205
011454-RA,40
018568-RA,118
011820-RA,96
020420-RA,120
005879-RA,158
019189-RA,203
008566-RA,50
007087-RA,238
015578-RA,307
023639-RA,413
005278-RA,108
018912-RA,166
000320-RA,310
010188-RA,1150
017404-RA,229
004547-RA,1805
004371-RA,110
014447-RA,682
001683-RA,484
012708-RA,92
024729-RA,63
007873-RA,64
021066-RA,98
011204-RA,572
022325-RA,108
023244-RA,455
016859-RA,116
017563-RA,460
020873-RA,506
020062-RA,297
021296-RA,50
024544-RA,411
008801-RA,830
006958-RA,149
017457-RA,885
010471-RA,237
008036-RA,2126
014726-RA,366
010990-RA,426
008653-RA,218
010085-RA,46
014806-RA,228
004912-RA,131
022584-RA,171
009535-RA,33
019668-RA,85
024676-RA,426
006059-RA,62
022373-RA,286
024482-RA,419
011326-RA,509
009560-RA,106
018964-RA,922
003263-RA,614
009130-RA,789
006350-RA,767
014980-RA,163
019638-RA,613
008010-RA,256
021924-RA,331
013592-RA,403
025820-RA,285
022202-RA,393
008522-RA,761
012421-RA,202
004533-RA,175
005201-RA,51
012493-RA,456
004848-RA,18
015265-RA,552
015638-RA,222
010339-RA,183
004196-RA,6
013778-RA,273
025159-RA,113
007377-RA,246
014663-RA,298
007281-RA,123
008602-RA,511
002865-RA,232
000786-RA,327
013630-RA,701
010491-RA,779
020629-RA,176
008367-RA,50
010496-RA,352
007107-RA,1
023972-RA,2060
008577-RA,326
000554-RA,235
007017-RA,142
005824-RA,424
017515-RA,225
003951-RA,79
013804-RA,90
008756-RA,342
013139-RA,244
012430-RA,400
008763-RA,62
012045-RA,126
001250-RA,357
001995-RA,203
006691-RA,451
008316-RA,910
012296-RA,184
004983-RA,300
021444-RA,42
022102-RA,122
006079-RA,467
002846-RA,58
017080-RA,180
008857-RA,1284
018306-RA,64
002814-RA,1153
002899-RA,403
013215-RA,553
014848-RA,58
011236-RA,1236
004300-RA,304
022969-RA,307
003804-RA,400
001691-RA,212
006255-RA,241
024692-RA,549
002135-RA,477
010344-RA,627
002577-RA,523
014566-RA,215
012967-RA,551
020106-RA,367
001934-RA,701
003899-RA,369
003468-RA,287
007384-RA,117
014568-RA,163
024341-RA,266
010771-RA,334
017636-RA,308
001151-RA,541
022394-RA,230
008062-RA,462
012384-RA,358
010079-RA,108
011726-RA,229
024528-RA,540
009088-RA,378
011200-RA,859
011098-RA,126
012765-RA,163
021320-RA,258
001764-RA,520
001644-RA,901
023937-RA,348
014321-RA,287
013728-RA,406
000562-RA,263
016265-RA,347
024715-RA,312
009226-RA,248
012866-RA,340
001379-RA,69
013633-RA,496
011881-RA,71
012922-RA,60
017881-RA,124
001217-RA,235
016938-RA,761
023157-RA,304
015945-RA,135
010843-RA,82
025033-RA,856
017431-RA,80
018151-RA,989
016013-RA,281
003145-RA,306
005216-RA,630
013321-RA,997
006723-RA,89
004057-RA,173
015558-RA,66
017073-RA,48
014628-RA,414
001016-RA,806
019735-RA,116
017223-RA,55
024160-RA,1230
003467-RA,272
013029-RA,766
012750-RA,921
023446-RA,178
021298-RA,109
021081-RA,49
020854-RA,29
016805-RA,134
000595-RA,175
017017-RA,287
018381-RA,285
018231-RA,710
026010-RA,22
016114-RA,357
005489-RA,1331
007641-RA,392
006732-RA,97
005537-RA,293
009688-RA,1320
018049-RA,24
015978-RA,799
000985-RA,1927
008248-RA,504
005687-RA,1073
009289-RA,373
000312-RA,781
003692-RA,264
002121-RA,369
019177-RA,1110
003419-RA,224
008761-RA,141
007133-RA,349
012380-RA,538
006614-RA,31
014540-RA,403
001066-RA,296
007244-RA,98
018263-RA,208
003302-RA,311
015160-RA,168
004962-RA,55
019040-RA,112
008032-RA,76
018752-RA,556
002011-RA,95
004898-RA,21
017212-RA,317
024453-RA,520
007067-RA,103
011459-RA,209
008840-RA,93
010124-RA,258
023291-RA,589
023268-RA,270
000074-RA,577
007190-RA,108
002616-RA,810
008213-RA,419
015224-RA,283
012223-RA,323
011477-RA,22
002516-RA,352
016926-RA,692
019792-RA,56
017300-RA,158
016717-RA,220
009183-RA,254
007020-RA,1038
006654-RA,72
009864-RA,110
001170-RA,2824
012831-RA,362
004584-RA,1944
012010-RA,817
008493-RA,40
018944-RA,504
018221-RA,407
025227-RA,454
000379-RA,290
024516-RA,266
020689-RA,626
016382-RA,166
004908-RA,173
020192-RA,108
019319-RA,1028
025891-RA,197
014081-RA,1936
024992-RA,365
018649-RA,425
012978-RA,427
014889-RA,226
000825-RA,248
018871-RA,149
014814-RA,73
011404-RA,34
020852-RA,1773
021575-RA,410
024198-RA,116
024848-RA,91
025349-RA,369
001038-RA,74
024786-RA,219
016351-RA,250
023830-RA,1370
009302-RA,381
022643-RA,524
011365-RA,95
017144-RA,274
004268-RA,108
007324-RA,344
023826-RA,366
013547-RA,1234
014075-RA,568
020922-RA,27
007076-RA,62
021886-RA,324
006664-RA,143
019024-RA,93
007374-RA,1158
002968-RA,557
013553-RA,791
015235-RA,124
025022-RA,312
015465-RA,105
007086-RA,114
007596-RA,53
006515-RA,631
001774-RA,975
017689-RA,27
011485-RA,380
004749-RA,147
023065-RA,36
013425-RA,766
023580-RA,406
010237-RA,13
020285-RA,552
004115-RA,56
000425-RA,114
017025-RA,810
017770-RA,211
019394-RA,841
024002-RA,585
008641-RA,216
004703-RA,523
015640-RA,314
025005-RA,470
000969-RA,114
012970-RA,266
015304-RA,161
012867-RA,331
016002-RA,844
003462-RA,65
021126-RA,432
018143-RA,69
015544-RA,837
010681-RA,148
025728-RA,115
010392-RA,170
006643-RA,525
001196-RA,1135
015474-RA,944
023091-RA,691
004218-RA,750
007049-RA,220
018327-RA,685
004271-RA,197
024361-RA,350
021985-RA,130
007942-RA,333
003605-RA,344
011046-RA,66
025256-RA,221
024061-RA,167
014155-RA,131
013230-RA,150
014859-RA,412
003569-RA,28
006219-RA,2527
005760-RA,111
008207-RA,173
016288-RA,518
017340-RA,2446
016322-RA,180
024982-RA,465
006808-RA,88
001553-RA,117
015515-RA,228
000094-RA,29
018328-RA,421
025426-RA,46
022912-RA,312
002117-RA,84
010190-RA,994
017753-RA,605
005523-RA,1219
024240-RA,170
009300-RA,344
018920-RA,189
018358-RA,262
011101-RA,284
012923-RA,263
010520-RA,703
002024-RA,209
016389-RA,293
002540-RA,62
001909-RA,130
018447-RA,140
023232-RA,55
020807-RA,238
011663-RA,640
017663-RA,59
007643-RA,167
000740-RA,527
017800-RA,203
025009-RA,470
017832-RA,491
024102-RA,420
014217-RA,447
005723-RA,322
008530-RA,72
017671-RA,102
021807-RA,36
024392-RA,54
011619-RA,83
007962-RA,658
012369-RA,29
009138-RA,645
010055-RA,203
015170-RA,468
021800-RA,48
012103-RA,97
012361-RA,103
003441-RA,123
006782-RA,93
017565-RA,292
002670-RA,162
002481-RA,431
005033-RA,459
007640-RA,117
020032-RA,603
011580-RA,206
004833-RA,101
016010-RA,82
022521-RA,885
017949-RA,295
007712-RA,456
025861-RA,536
004248-RA,143
008774-RA,67
001510-RA,46
000071-RA,832
002022-RA,968
008518-RA,92
012158-RA,273
024612-RA,58
006900-RA,117
019419-RA,410
014906-RA,167
008667-RA,959
008896-RA,615
007033-RA,2230
023076-RA,472
009843-RA,327
018468-RA,43
009514-RA,28
012549-RA,163
013981-RA,119
021252-RA,192
001206-RA,166
004463-RA,3003
009515-RA,131
006085-RA,566
025423-RA,104
017710-RA,236
025161-RA,113
013196-RA,508
015942-RA,125
022132-RA,491
019868-RA,315
015772-RA,1301
006980-RA,38
001705-RA,317
006576-RA,509
008660-RA,530
006596-RA,80
013599-RA,157
024391-RA,34
008276-RA,532
010563-RA,305
008875-RA,345
015187-RA,262
012955-RA,65
015903-RA,175
009696-RA,98
008118-RA,33
012697-RA,171
023234-RA,108
020754-RA,169
024143-RA,35
005427-RA,304
021340-RA,394
020664-RA,529
016425-RA,44
017866-RA,504
025113-RA,459
000392-RA,291
010815-RA,171
024730-RA,787
022838-RA,590
013281-RA,209
020579-RA,1699
007736-RA,465
020673-RA,81
016403-RA,274
009953-RA,46
018206-RA,47
019123-RA,198
004523-RA,1059
004697-RA,50
016247-RA,390
019085-RA,81
024434-RA,107
017163-RA,311
025631-RA,114
023694-RA,682
021983-RA,117
021530-RA,145
019043-RA,22
018989-RA,514
010532-RA,159
000195-RA,695
004494-RA,487
001734-RA,312
009786-RA,1034
020484-RA,131
008329-RA,84
006996-RA,42
006908-RA,38
008803-RA,79
000555-RA,158
019611-RA,692
016846-RA,302
025609-RA,145
008575-RA,76
025848-RA,217
023228-RA,340
019528-RA,366
007421-RA,28
012389-RA,253
017424-RA,78
019665-RA,105
007074-RA,202
001033-RA,171
004339-RA,272
012360-RA,116
025145-RA,48
012301-RA,250
004525-RA,9
010108-RA,490
018015-RA,75
023829-RA,248
009132-RA,231
015682-RA,527
007965-RA,193
011645-RA,561
010949-RA,271
020481-RA,348
014439-RA,291
015562-RA,105
001863-RA,638
017289-RA,87
014799-RA,367
006694-RA,295
010200-RA,57
012195-RA,197
000169-RA,90
013748-RA,146
012047-RA,87
004204-RA,451
007338-RA,33
022012-RA,120
004107-RA,272
025760-RA,102
023952-RA,297
025320-RA,329
004998-RA,139
022932-RA,200
009366-RA,317
000011-RA,79
014201-RA,320
023960-RA,585
003478-RA,352
018342-RA,152
016315-RA,268
010146-RA,511
008353-RA,221
025647-RA,582
017267-RA,111
016179-RA,50
022371-RA,409
019659-RA,514
016471-RA,402
010084-RA,296
011675-RA,348
009339-RA,414
014554-RA,82
018125-RA,162
014482-RA,384
003852-RA,50
010810-RA,30
009087-RA,508
019713-RA,470
025406-RA,296
015521-RA,463
005388-RA,149
010345-RA,1144
004742-RA,791
006324-RA,188
000064-RA,142
022219-RA,126
002889-RA,229
006180-RA,149
001574-RA,613
024498-RA,34
025162-RA,113
018124-RA,924
020162-RA,655
000789-RA,1057
001213-RA,155
025154-RA,73
001697-RA,311
008495-RA,98
008141-RA,34
010208-RA,645
015198-RA,723
023921-RA,593
011063-RA,439
001034-RA,41
019566-RA,21
007328-RA,290
023139-RA,172
019277-RA,129
004930-RA,243
001082-RA,409
001622-RA,313
016269-RA,116
008544-RA,1996
011816-RA,354
004269-RA,62
012307-RA,208
000445-RA,99
020604-RA,109
012378-RA,166
007931-RA,463
005306-RA,50
022177-RA,470
017980-RA,531
008216-RA,276
016972-RA,559
008790-RA,215
006677-RA,65
009133-RA,485
013508-RA,195
010656-RA,424
004521-RA,1740
003142-RA,1227
018431-RA,58
003206-RA,466
020692-RA,1293
025449-RA,422
023679-RA,172
025832-RA,172
012846-RA,726
015367-RA,493
006783-RA,418
000812-RA,406
001548-RA,116
001222-RA,77
025415-RA,191
013505-RA,514
010484-RA,58
008187-RA,312
019167-RA,30
024674-RA,499
009620-RA,188
006002-RA,232
003893-RA,48
002595-RA,329
025386-RA,299
016428-RA,34
018563-RA,39
010382-RA,264
021768-RA,822
022897-RA,277
023640-RA,329
002045-RA,51
012116-RA,186
006925-RA,59
003531-RA,286
014768-RA,155
022728-RA,63
006164-RA,55
002668-RA,310
009376-RA,353
011871-RA,85
017065-RA,952
003271-RA,313
000140-RA,99
015577-RA,860
023428-RA,87
024126-RA,359
002594-RA,566
010035-RA,300
018792-RA,63
008705-RA,494
006881-RA,62
025130-RA,191
009700-RA,509
014804-RA,81
012608-RA,762
021200-RA,157
017841-RA,667
009035-RA,1033
024204-RA,125
017713-RA,173
019087-RA,488
012874-RA,40
004572-RA,154
020202-RA,582
013315-RA,143
002623-RA,96
000989-RA,357
022928-RA,311
008959-RA,57
025830-RA,172
014522-RA,165
021160-RA,1557
003606-RA,331
014615-RA,323
001054-RA,81
002710-RA,563
004550-RA,490
012903-RA,221
025798-RA,173
000368-RA,109
018685-RA,44
012991-RA,141
016573-RA,171
022721-RA,354
013724-RA,609
015421-RA,220
004134-RA,1118
024036-RA,588
017254-RA,290
009389-RA,20
015928-RA,543
005863-RA,106
007251-RA,2
007849-RA,397
013717-RA,79
002196-RA,384
025841-RA,297
003896-RA,476
017288-RA,117
022356-RA,200
016260-RA,1451
019336-RA,22
024628-RA,432
010128-RA,281
009204-RA,27
022744-RA,186
006092-RA,110
002376-RA,172
004688-RA,98
013880-RA,322
009558-RA,250
006312-RA,627
008743-RA,186
022908-RA,313
006150-RA,629
008915-RA,176
015110-RA,117
019623-RA,546
012432-RA,42
018287-RA,29
006306-RA,1046
018521-RA,485
012002-RA,164
023367-RA,113
014416-RA,1708
013296-RA,766
023003-RA,135
019914-RA,442
025092-RA,260
002464-RA,449
015607-RA,379
025295-RA,633
014797-RA,100
009136-RA,39
015493-RA,427
018322-RA,107
003038-RA,40
016147-RA,776
012642-RA,106
013297-RA,595
004669-RA,496
017536-RA,218
018506-RA,708
010048-RA,143
016639-RA,47
004110-RA,445
018967-RA,245
002988-RA,488
004676-RA,319
011358-RA,301
003915-RA,854
009571-RA,218
022734-RA,328
020892-RA,410
013036-RA,1535
011897-RA,199
002097-RA,45
001640-RA,291
018956-RA,744
011690-RA,430
013919-RA,359
008693-RA,235
007586-RA,27
006798-RA,696
022292-RA,933
021152-RA,98
017838-RA,621
023945-RA,593
025825-RA,787
017697-RA,99
019547-RA,90
001817-RA,372
015583-RA,313
002961-RA,59
025046-RA,171
010343-RA,316
019867-RA,174
006699-RA,213
004002-RA,301
019774-RA,1235
024778-RA,183
003687-RA,248
024682-RA,34
021209-RA,303
010577-RA,67
013121-RA,31
016486-RA,98
018284-RA,40
003168-RA,29
023438-RA,1013
000370-RA,312
016637-RA,109
006235-RA,585
023614-RA,140
010433-RA,184
011680-RA,636
016353-RA,180
014659-RA,391
003630-RA,155
002198-RA,323
025057-RA,159
000236-RA,98
022035-RA,72
025579-RA,64
008250-RA,164
005483-RA,427
002043-RA,528
023481-RA,40
025177-RA,253
019594-RA,396
008787-RA,720
024529-RA,223
003652-RA,58
021820-RA,267
003274-RA,406
025692-RA,47
016897-RA,27
017279-RA,968
023062-RA,132
002394-RA,343
006646-RA,94
024486-RA,322
002717-RA,200
004254-RA,43
011084-RA,34
007780-RA,1277
009790-RA,175
016561-RA,290
016395-RA,312
014750-RA,55
015689-RA,1653
006550-RA,115
020910-RA,174
019893-RA,673
000119-RA,47
021703-RA,65
007663-RA,139
011699-RA,202
020972-RA,325
022113-RA,565
002609-RA,179
021611-RA,216
024976-RA,764
013884-RA,297
018526-RA,531
003949-RA,467
020617-RA,238
004329-RA,22
004096-RA,85
011430-RA,75
006600-RA,489
013085-RA,983
010655-RA,529
007027-RA,29
012270-RA,85
001667-RA,308
009854-RA,592
008609-RA,159
022404-RA,83
001998-RA,638
011110-RA,383
006374-RA,58
020956-RA,735
019888-RA,41
023018-RA,483
023521-RA,504
010153-RA,221
001947-RA,645
012827-RA,102
006565-RA,236
007814-RA,168
021666-RA,82
025815-RA,59
015217-RA,449
008389-RA,502
007799-RA,304
021795-RA,22
022742-RA,922
001823-RA,284
021603-RA,742
025807-RA,155
024199-RA,74
009417-RA,201
021536-RA,299
006238-RA,132
020098-RA,218
017545-RA,340
016054-RA,720
008565-RA,59
008435-RA,81
022214-RA,208
002518-RA,713
003970-RA,709
018530-RA,664
019325-RA,158
018210-RA,856
025570-RA,299
015090-RA,306
024260-RA,169
024167-RA,482
020025-RA,190
001445-RA,1345
018869-RA,441
005531-RA,121
010328-RA,41
023644-RA,49
002306-RA,554
002818-RA,328
002218-RA,304
015651-RA,317
001948-RA,578
013805-RA,143
019314-RA,3030
012681-RA,38
011186-RA,396
010486-RA,328
023634-RA,229
025528-RA,133
020593-RA,212
008793-RA,562
024346-RA,586
006910-RA,289
024351-RA,258
002569-RA,669
009343-RA,249
002768-RA,128
011223-RA,236
010310-RA,104
005670-RA,160
023992-RA,272
005006-RA,934
015918-RA,50
022532-RA,68
001763-RA,312
025639-RA,121
015046-RA,56
017501-RA,142
024505-RA,97
025003-RA,89
014430-RA,1037
015555-RA,185
008321-RA,337
019010-RA,331
009191-RA,24
016613-RA,87
000574-RA,631
020713-RA,88
025795-RA,157
013414-RA,269
018893-RA,113
003455-RA,254
021849-RA,32
010091-RA,365
002357-RA,236
011664-RA,546
025581-RA,256
002302-RA,730
019782-RA,150
024802-RA,599
020598-RA,374
006637-RA,548
003471-RA,157
006344-RA,462
003695-RA,36
013249-RA,434
013933-RA,487
015973-RA,154
025676-RA,87
025238-RA,517
018980-RA,770
000009-RA,297
000257-RA,776
007669-RA,84
019370-RA,126
001746-RA,370
010894-RA,474
015990-RA,1508
015330-RA,772
001029-RA,137
021023-RA,584
010348-RA,158
018295-RA,96
018726-RA,449
011797-RA,77
012805-RA,425
021061-RA,485
008559-RA,263
022493-RA,34
016755-RA,222
010951-RA,296
004528-RA,270
008978-RA,1041
024103-RA,636
001324-RA,202
000899-RA,133
000086-RA,608
024527-RA,210
014252-RA,570
014496-RA,124
023573-RA,789
018968-RA,548
005786-RA,228
023361-RA,507
015949-RA,100
023339-RA,628
009848-RA,1394
023792-RA,1065
012964-RA,514
016979-RA,81
021293-RA,373
009246-RA,63
018286-RA,1147
000054-RA,456
007395-RA,368
007389-RA,504
006259-RA,31
022821-RA,648
019767-RA,507
010116-RA,314
013224-RA,720
005821-RA,604
007423-RA,207
024162-RA,600
011212-RA,74
018601-RA,34
023804-RA,77
021369-RA,335
017585-RA,1504
017672-RA,78
016504-RA,752
016750-RA,704
015369-RA,1571
019369-RA,279
011493-RA,457
014056-RA,194
009065-RA,507
007852-RA,628
003523-RA,286
005252-RA,530
005843-RA,23
015409-RA,353
012494-RA,854
000450-RA,537
022740-RA,554
018721-RA,135
017382-RA,315
010444-RA,1735
008063-RA,33
011445-RA,362
006431-RA,424
023324-RA,273
016089-RA,22
010242-RA,198
009080-RA,1299
012467-RA,45
013080-RA,229
025335-RA,365
006244-RA,315
006423-RA,42
012016-RA,730
023241-RA,97
013128-RA,209
011130-RA,138
023074-RA,201
023784-RA,179
009479-RA,621
006396-RA,36
003973-RA,377
007926-RA,300
019752-RA,451
005484-RA,819
022291-RA,151
003304-RA,146
008991-RA,804
016268-RA,841
014886-RA,390
008668-RA,481
006692-RA,267
006964-RA,427
006629-RA,33
018835-RA,466
001042-RA,920
010807-RA,63
022080-RA,111
019469-RA,832
001490-RA,204
010224-RA,100
003784-RA,1721
016182-RA,153
003253-RA,278
021653-RA,1094
018821-RA,315
018900-RA,1204
016557-RA,134
007480-RA,121
021271-RA,295
022311-RA,394
016850-RA,378
017889-RA,504
015968-RA,24
015467-RA,532
002215-RA,60
011064-RA,542
025121-RA,88
015734-RA,20
009214-RA,163
010411-RA,467
015214-RA,378
016532-RA,45
025617-RA,272
015055-RA,70
003577-RA,124
014622-RA,99
016481-RA,976
015763-RA,42
025257-RA,297
021123-RA,161
005046-RA,142
003174-RA,706
011653-RA,786
009778-RA,74
003830-RA,869
024122-RA,92
007938-RA,42
005164-RA,67
011815-RA,1870
014642-RA,292
000287-RA,97
005928-RA,392
004212-RA,137
006522-RA,162
022543-RA,271
017350-RA,25
002386-RA,1008
002380-RA,550
001525-RA,25
007524-RA,50
005618-RA,97
025833-RA,172
025209-RA,30
004570-RA,431
013774-RA,54
025651-RA,86
004776-RA,451
015826-RA,53
025788-RA,229
018641-RA,216
010049-RA,491
014953-RA,2717
024487-RA,530
005651-RA,103
000284-RA,381
011812-RA,158
017693-RA,284
005940-RA,475
025325-RA,329
010137-RA,363
008910-RA,618
000931-RA,283
009380-RA,233
018420-RA,60
017864-RA,53
003447-RA,270
003645-RA,300
004505-RA,100
023949-RA,644
013448-RA,394
001275-RA,53
013614-RA,446
008655-RA,218
017429-RA,70
019073-RA,945
012656-RA,65
022754-RA,406
024274-RA,517
025638-RA,313
015261-RA,185
012857-RA,337
009551-RA,257
003366-RA,147
019147-RA,34
002019-RA,832
025661-RA,106
024386-RA,149
019421-RA,176
018112-RA,143
006957-RA,333
015797-RA,43
009594-RA,37
015861-RA,32
023652-RA,432
020298-RA,399
018772-RA,67
009669-RA,781
025167-RA,395
006714-RA,21
018331-RA,202
019496-RA,510
007203-RA,489
016071-RA,1867
016822-RA,154
008805-RA,319
013214-RA,1527
013540-RA,357
004971-RA,57
015263-RA,1373
023036-RA,683
015931-RA,449
003937-RA,83
015646-RA,315
007843-RA,20
020087-RA,154
002777-RA,39
015037-RA,33
020074-RA,391
025098-RA,142
012184-RA,1932
008378-RA,622
016821-RA,34
017678-RA,390
013033-RA,413
010775-RA,336
006413-RA,515
021946-RA,115
014314-RA,126
013381-RA,256
009516-RA,235
025797-RA,41
024332-RA,551
017229-RA,361
004865-RA,580
018943-RA,302
019817-RA,276
024825-RA,431
002187-RA,273
021382-RA,47
001068-RA,96
010276-RA,80
010664-RA,101
017081-RA,149
016134-RA,34
013915-RA,288
013644-RA,536
020995-RA,451
025326-RA,307
021386-RA,832
007202-RA,83
025342-RA,260
025725-RA,381
013836-RA,372
016308-RA,980
011406-RA,418
015475-RA,365
004509-RA,124
024540-RA,231
013156-RA,123
013886-RA,129
010266-RA,326
008317-RA,911
001528-RA,87
010046-RA,362
021440-RA,105
024803-RA,599
